size	128
T	5
J	1
H	0
step-init_step	E	m
612600	-3614	0.012085
612700	-3608	0.0106201
612800	-3580	0.0101318
612900	-3584	0.00891113
613000	-3602	0.00891113
613100	-3580	0.00646973
613200	-3580	0.0057373
613300	-3584	0.00598145
613400	-3572	0.0045166
613500	-3564	0.00402832
613600	-3576	0.00427246
613700	-3578	0.00610352
613800	-3596	0.0057373
613900	-3598	0.00463867
614000	-3588	0.00378418
614100	-3590	0.00415039
614200	-3588	0.00378418
614300	-3592	0.00390625
614400	-3602	0.00488281
614500	-3622	0.00537109
614600	-3614	0.00646973
614700	-3600	0.0065918
614800	-3620	0.00646973
614900	-3628	0.00646973
615000	-3622	0.0065918
615100	-3630	0.00610352
615200	-3618	0.00634766
615300	-3622	0.00720215
615400	-3598	0.0057373
615500	-3600	0.00524902
615600	-3598	0.00561523
615700	-3588	0.00439453
615800	-3560	0.00305176
615900	-3534	0.00366211
616000	-3524	0.00427246
616100	-3528	0.00402832
616200	-3538	0.00354004
616300	-3544	0.00256348
616400	-3512	0.000976562
616500	-3524	0.00231934
616600	-3510	0.00317383
616700	-3510	0.00292969
616800	-3492	0.00439453
616900	-3474	0.00366211
617000	-3472	0.00476074
617100	-3476	0.00463867
617200	-3454	0.00537109
617300	-3466	0.00561523
617400	-3494	0.00500488
617500	-3480	0.0045166
617600	-3468	0.00512695
617700	-3444	0.00610352
617800	-3414	0.00683594
617900	-3426	0.00720215
618000	-3432	0.00866699
618100	-3430	0.00976562
618200	-3456	0.00854492
618300	-3474	0.00805664
618400	-3478	0.0078125
618500	-3484	0.0078125
618600	-3484	0.00756836
618700	-3498	0.00671387
618800	-3488	0.00512695
618900	-3488	0.00463867
619000	-3480	0.00463867
619100	-3480	0.00524902
619200	-3496	0.0032959
619300	-3462	0.00415039
619400	-3460	0.00305176
619500	-3458	0.00244141
619600	-3444	0.00268555
619700	-3450	0.00500488
619800	-3476	0.00769043
619900	-3450	0.0065918
620000	-3450	0.00866699
620100	-3424	0.0101318
620200	-3404	0.010498
620300	-3404	0.0118408
620400	-3416	0.0112305
620500	-3438	0.0111084
620600	-3436	0.0128174
620700	-3432	0.012207
620800	-3430	0.012207
620900	-3420	0.0133057
621000	-3416	0.0141602
621100	-3438	0.0152588
621200	-3430	0.0137939
621300	-3432	0.0131836
621400	-3412	0.0135498
621500	-3418	0.0124512
621600	-3416	0.0115967
621700	-3388	0.012085
621800	-3396	0.012207
621900	-3376	0.0130615
622000	-3362	0.0140381
622100	-3400	0.0113525
622200	-3420	0.0108643
622300	-3434	0.0112305
622400	-3452	0.010498
622500	-3452	0.0106201
622600	-3412	0.00952148
622700	-3408	0.00830078
622800	-3402	0.00695801
622900	-3398	0.00512695
623000	-3410	0.00512695
623100	-3408	0.0045166
623200	-3436	0.00402832
623300	-3418	0.00512695
623400	-3404	0.0057373
623500	-3400	0.00561523
623600	-3404	0.00402832
623700	-3420	0.00524902
623800	-3434	0.00537109
623900	-3424	0.00549316
624000	-3392	0.00549316
624100	-3368	0.0057373
624200	-3376	0.00610352
624300	-3372	0.00561523
624400	-3404	0.00476074
624500	-3410	0.0045166
624600	-3406	0.00439453
624700	-3400	0.00561523
624800	-3422	0.00524902
624900	-3422	0.00537109
625000	-3434	0.00671387
625100	-3404	0.00512695
625200	-3422	0.00537109
625300	-3404	0.00610352
625400	-3404	0.00500488
625500	-3400	0.00524902
625600	-3432	0.00439453
625700	-3436	0.00354004
625800	-3452	0.00537109
625900	-3426	0.00561523
626000	-3412	0.00634766
626100	-3416	0.00561523
626200	-3428	0.00622559
626300	-3410	0.00683594
626400	-3404	0.00634766
626500	-3416	0.00720215
626600	-3412	0.00756836
626700	-3440	0.00732422
626800	-3456	0.00842285
626900	-3456	0.00720215
627000	-3460	0.00817871
627100	-3476	0.00927734
627200	-3486	0.0078125
627300	-3462	0.00622559
627400	-3478	0.00732422
627500	-3456	0.00683594
627600	-3464	0.00634766
627700	-3446	0.00744629
627800	-3438	0.00622559
627900	-3406	0.00524902
628000	-3422	0.00549316
628100	-3426	0.00500488
628200	-3458	0.00537109
628300	-3448	0.00512695
628400	-3448	0.00549316
628500	-3444	0.00512695
628600	-3442	0.00366211
628700	-3450	0.00305176
628800	-3450	0.00341797
628900	-3460	0.00341797
629000	-3464	0.00317383
629100	-3504	0.00256348
629200	-3498	0.00341797
629300	-3514	0.00646973
629400	-3532	0.00756836
629500	-3548	0.00708008
629600	-3542	0.00756836
629700	-3532	0.00793457
629800	-3516	0.00793457
629900	-3516	0.00732422
630000	-3490	0.00634766
630100	-3454	0.00610352
630200	-3458	0.00708008
630300	-3470	0.00720215
630400	-3478	0.00805664
630500	-3478	0.00610352
630600	-3496	0.00500488
630700	-3480	0.00366211
630800	-3486	0.00268555
630900	-3482	0.00256348
631000	-3482	0.0032959
631100	-3494	0.00476074
631200	-3486	0.00439453
631300	-3492	0.00561523
631400	-3472	0.0057373
631500	-3498	0.00598145
631600	-3516	0.00561523
631700	-3512	0.0078125
631800	-3516	0.00549316
631900	-3502	0.00537109
632000	-3522	0.00732422
632100	-3514	0.00488281
632200	-3516	0.0057373
632300	-3510	0.00537109
632400	-3488	0.0057373
632500	-3498	0.00524902
632600	-3510	0.00646973
632700	-3498	0.00646973
632800	-3488	0.00720215
632900	-3492	0.00817871
633000	-3496	0.00878906
633100	-3510	0.00878906
633200	-3496	0.00634766
633300	-3510	0.0057373
633400	-3552	0.00537109
633500	-3522	0.00622559
633600	-3524	0.00610352
633700	-3530	0.00646973
633800	-3538	0.00720215
633900	-3508	0.00598145
634000	-3498	0.0057373
634100	-3496	0.00585938
634200	-3504	0.00695801
634300	-3498	0.00732422
634400	-3476	0.00732422
634500	-3460	0.00756836
634600	-3446	0.00915527
634700	-3432	0.010498
634800	-3416	0.0100098
634900	-3384	0.0107422
635000	-3382	0.00866699
635100	-3386	0.00793457
635200	-3398	0.00671387
635300	-3400	0.00732422
635400	-3404	0.00683594
635500	-3414	0.00854492
635600	-3388	0.00830078
635700	-3386	0.00634766
635800	-3394	0.00671387
635900	-3392	0.00708008
636000	-3376	0.00585938
636100	-3384	0.00500488
636200	-3376	0.00402832
636300	-3400	0.00463867
636400	-3386	0.00646973
636500	-3404	0.0057373
636600	-3402	0.00500488
636700	-3402	0.00537109
636800	-3398	0.00585938
636900	-3382	0.00634766
637000	-3396	0.00610352
637100	-3392	0.00585938
637200	-3398	0.00708008
637300	-3394	0.00683594
637400	-3402	0.00842285
637500	-3424	0.00683594
637600	-3446	0.00598145
637700	-3470	0.0057373
637800	-3470	0.00866699
637900	-3442	0.00976562
638000	-3428	0.0102539
638100	-3434	0.00964355
638200	-3424	0.00927734
638300	-3428	0.0098877
638400	-3430	0.00878906
638500	-3432	0.00830078
638600	-3438	0.00830078
638700	-3452	0.00830078
638800	-3456	0.00854492
638900	-3464	0.00744629
639000	-3458	0.00805664
639100	-3472	0.00939941
639200	-3472	0.00793457
639300	-3456	0.00744629
639400	-3430	0.00769043
639500	-3458	0.00634766
639600	-3472	0.00744629
639700	-3468	0.00939941
639800	-3484	0.00927734
639900	-3490	0.00915527
640000	-3500	0.0107422
640100	-3512	0.0100098
640200	-3526	0.00964355
640300	-3534	0.0114746
640400	-3528	0.0113525
640500	-3528	0.00976562
640600	-3506	0.00769043
640700	-3476	0.00646973
640800	-3506	0.00695801
640900	-3484	0.00671387
641000	-3486	0.00708008
641100	-3474	0.0065918
641200	-3466	0.00708008
641300	-3454	0.00646973
641400	-3472	0.00769043
641500	-3476	0.00854492
641600	-3492	0.00720215
641700	-3500	0.00842285
641800	-3508	0.0111084
641900	-3494	0.00952148
642000	-3482	0.00866699
642100	-3476	0.00915527
642200	-3488	0.00842285
642300	-3500	0.00561523
642400	-3524	0.00805664
642500	-3532	0.00769043
642600	-3532	0.00646973
642700	-3544	0.00830078
642800	-3546	0.00866699
642900	-3544	0.010376
643000	-3564	0.0114746
643100	-3574	0.0134277
643200	-3552	0.0141602
643300	-3562	0.0131836
643400	-3574	0.0129395
643500	-3580	0.0130615
643600	-3572	0.0135498
643700	-3580	0.013916
643800	-3576	0.0148926
643900	-3570	0.0146484
644000	-3564	0.0131836
644100	-3556	0.0113525
644200	-3536	0.00952148
644300	-3528	0.00964355
644400	-3522	0.0107422
644500	-3522	0.010498
644600	-3532	0.0090332
644700	-3524	0.0090332
644800	-3506	0.00866699
644900	-3480	0.00805664
645000	-3482	0.00769043
645100	-3478	0.0078125
645200	-3478	0.00769043
645300	-3486	0.0065918
645400	-3494	0.00610352
645500	-3516	0.00610352
645600	-3528	0.00708008
645700	-3498	0.00744629
645800	-3500	0.00805664
645900	-3492	0.00915527
646000	-3494	0.00891113
646100	-3488	0.0102539
646200	-3492	0.012207
646300	-3508	0.012085
646400	-3524	0.0129395
646500	-3550	0.012207
646600	-3550	0.0131836
646700	-3526	0.0106201
646800	-3526	0.00854492
646900	-3526	0.00878906
647000	-3522	0.0102539
647100	-3528	0.0112305
647200	-3540	0.00976562
647300	-3554	0.00793457
647400	-3554	0.00744629
647500	-3562	0.00756836
647600	-3558	0.0078125
647700	-3566	0.00683594
647800	-3560	0.00793457
647900	-3576	0.00793457
648000	-3570	0.00793457
648100	-3584	0.0065918
648200	-3606	0.00598145
648300	-3614	0.00585938
648400	-3594	0.0065918
648500	-3578	0.00598145
648600	-3578	0.00463867
648700	-3562	0.00598145
648800	-3566	0.00646973
648900	-3570	0.00488281
649000	-3600	0.00549316
649100	-3570	0.00585938
649200	-3582	0.00671387
649300	-3574	0.00634766
649400	-3590	0.00671387
649500	-3602	0.00634766
649600	-3606	0.00549316
649700	-3612	0.00341797
649800	-3596	0.00146484
649900	-3592	-0.00012207
650000	-3594	-0.00146484
650100	-3588	0.00146484
650200	-3594	-0.000366211
650300	-3590	0.000732422
650400	-3592	0.0012207
650500	-3578	0.000854492
650600	-3558	0.000976562
650700	-3548	0.00109863
650800	-3528	0.000976562
650900	-3534	0.00134277
651000	-3530	0.00170898
651100	-3522	0.00341797
651200	-3516	0.00354004
651300	-3508	0.00170898
651400	-3528	0.00244141
651500	-3560	0.00183105
651600	-3560	0.00170898
651700	-3562	0.000732422
651800	-3566	-0.000488281
651900	-3560	-0.000854492
652000	-3574	-0.00146484
652100	-3580	-0.00012207
652200	-3576	-0.00146484
652300	-3570	-0.00268555
652400	-3574	-0.00219727
652500	-3582	-0.00366211
652600	-3576	-0.0045166
652700	-3590	-0.00366211
652800	-3550	-0.0032959
652900	-3534	-0.00366211
653000	-3546	-0.0032959
653100	-3558	-0.00219727
653200	-3548	-0.00305176
653300	-3560	-0.00219727
653400	-3564	-0.00317383
653500	-3544	-0.00195312
653600	-3516	-0.000488281
653700	-3504	-0.00170898
653800	-3488	-0.00195312
653900	-3470	-0.00146484
654000	-3462	-0.00158691
654100	-3492	-0.00244141
654200	-3486	-0.00439453
654300	-3516	-0.0032959
654400	-3514	-0.00183105
654500	-3532	-0.000854492
654600	-3524	-0.00268555
654700	-3500	-0.00341797
654800	-3472	-0.00427246
654900	-3462	-0.00366211
655000	-3466	-0.0045166
655100	-3478	-0.00341797
655200	-3474	-0.0032959
655300	-3480	-0.00146484
655400	-3468	-0.00292969
655500	-3450	-0.00354004
655600	-3460	-0.00537109
655700	-3460	-0.00561523
655800	-3492	-0.00500488
655900	-3472	-0.00537109
656000	-3450	-0.00439453
656100	-3446	-0.00537109
656200	-3468	-0.00427246
656300	-3464	-0.00561523
656400	-3454	-0.00512695
656500	-3444	-0.00427246
656600	-3432	-0.00378418
656700	-3430	-0.00598145
656800	-3440	-0.00524902
656900	-3442	-0.00354004
657000	-3444	-0.0045166
657100	-3440	-0.00463867
657200	-3454	-0.00512695
657300	-3448	-0.00366211
657400	-3464	-0.00280762
657500	-3460	-0.00244141
657600	-3482	-0.0012207
657700	-3470	-0.000488281
657800	-3468	-0.000732422
657900	-3450	-0.000732422
658000	-3452	-0.00012207
658100	-3442	-0.00109863
658200	-3414	-0.00012207
658300	-3400	0
658400	-3386	0.000854492
658500	-3406	0.00195312
658600	-3398	0.00109863
658700	-3420	0.00195312
658800	-3424	0.00219727
658900	-3384	0.00109863
659000	-3382	0.000732422
659100	-3390	0.000854492
659200	-3408	0.00244141
659300	-3396	0.00195312
659400	-3406	0.00231934
659500	-3398	0.00244141
659600	-3382	0.00390625
659700	-3384	0.00524902
659800	-3396	0.0032959
659900	-3418	0.00231934
660000	-3408	0.00219727
660100	-3408	0.00219727
660200	-3416	0.00219727
660300	-3398	0.00256348
660400	-3382	0.00280762
660500	-3376	0.00170898
660600	-3380	0.00244141
660700	-3384	0.00366211
660800	-3362	0.00390625
660900	-3338	0.00488281
661000	-3338	0.00354004
661100	-3338	0.00427246
661200	-3348	0.0045166
661300	-3344	0.00390625
661400	-3350	0.0032959
661500	-3366	0.00317383
661600	-3352	0.00402832
661700	-3332	0.00366211
661800	-3338	0.0020752
661900	-3352	-0.000488281
662000	-3336	0.000488281
662100	-3374	0.000732422
662200	-3372	0.00170898
662300	-3386	0.00219727
662400	-3394	0.00390625
662500	-3362	0.00402832
662600	-3342	0.0020752
662700	-3352	0.00292969
662800	-3388	0.00219727
662900	-3402	0.00378418
663000	-3400	0.00402832
663100	-3416	0.00463867
663200	-3450	0.00524902
663300	-3460	0.00415039
663400	-3450	0.0032959
663500	-3450	0.00341797
663600	-3464	0.00292969
663700	-3448	0.0032959
663800	-3456	0.00280762
663900	-3470	0.00402832
664000	-3456	0.00317383
664100	-3458	0.00402832
664200	-3468	0.00244141
664300	-3460	0.00146484
664400	-3462	0.000366211
664500	-3498	0.00195312
664600	-3500	0.00146484
664700	-3512	0.000732422
664800	-3502	0.000610352
664900	-3512	0.00146484
665000	-3506	0.00146484
665100	-3502	-0.0012207
665200	-3474	-0.00012207
665300	-3472	-0.0012207
665400	-3504	-0.00109863
665500	-3488	-0.000732422
665600	-3460	-0.0012207
665700	-3458	-0.00256348
665800	-3470	-0.00280762
665900	-3498	-0.00366211
666000	-3484	-0.00317383
666100	-3490	-0.00292969
666200	-3480	-0.00170898
666300	-3476	-0.00109863
666400	-3488	-0.0032959
666500	-3494	-0.00317383
666600	-3514	-0.00292969
666700	-3522	-0.00244141
666800	-3524	-0.00366211
666900	-3538	-0.00415039
667000	-3542	-0.00512695
667100	-3530	-0.00280762
667200	-3548	-0.00317383
667300	-3552	-0.00256348
667400	-3524	-0.00280762
667500	-3520	-0.00256348
667600	-3536	-0.00341797
667700	-3508	-0.00268555
667800	-3508	-0.00268555
667900	-3532	-0.00500488
668000	-3552	-0.00549316
668100	-3596	-0.00390625
668200	-3594	-0.00317383
668300	-3590	-0.00415039
668400	-3588	-0.00378418
668500	-3572	-0.00268555
668600	-3562	-0.00305176
668700	-3560	-0.00341797
668800	-3534	-0.00195312
668900	-3542	-0.0020752
669000	-3532	-0.00244141
669100	-3526	-0.00366211
669200	-3502	-0.00378418
669300	-3474	-0.0045166
669400	-3494	-0.00268555
669500	-3498	-0.00256348
669600	-3500	-0.0032959
669700	-3508	-0.00292969
669800	-3518	-0.00195312
669900	-3524	-0.00292969
670000	-3564	-0.00292969
670100	-3564	-0.00183105
670200	-3572	-0.00244141
670300	-3594	-0.00280762
670400	-3586	-0.00317383
670500	-3576	-0.00305176
670600	-3592	-0.00378418
670700	-3596	-0.00366211
670800	-3578	-0.0020752
670900	-3578	-0.00244141
671000	-3590	-0.00280762
671100	-3602	-0.00341797
671200	-3602	-0.00488281
671300	-3612	-0.00476074
671400	-3612	-0.00561523
671500	-3610	-0.00561523
671600	-3620	-0.00708008
671700	-3612	-0.00744629
671800	-3592	-0.00756836
671900	-3574	-0.00744629
672000	-3548	-0.00769043
672100	-3528	-0.00891113
672200	-3508	-0.00866699
672300	-3524	-0.00976562
672400	-3518	-0.00878906
672500	-3512	-0.0078125
672600	-3516	-0.00585938
672700	-3506	-0.00463867
672800	-3502	-0.00366211
672900	-3502	-0.00219727
673000	-3514	-0.00390625
673100	-3512	-0.00415039
673200	-3528	-0.00500488
673300	-3510	-0.0057373
673400	-3504	-0.00610352
673500	-3514	-0.00708008
673600	-3510	-0.00708008
673700	-3496	-0.00622559
673800	-3538	-0.00561523
673900	-3510	-0.00561523
674000	-3526	-0.00476074
674100	-3522	-0.00439453
674200	-3502	-0.00439453
674300	-3480	-0.00537109
674400	-3496	-0.00537109
674500	-3458	-0.00610352
674600	-3456	-0.00622559
674700	-3442	-0.00671387
674800	-3436	-0.00695801
674900	-3406	-0.00842285
675000	-3412	-0.00964355
675100	-3438	-0.00964355
675200	-3424	-0.00891113
675300	-3402	-0.0107422
675400	-3388	-0.0100098
675500	-3372	-0.0125732
675600	-3374	-0.0130615
675700	-3396	-0.0129395
675800	-3378	-0.0142822
675900	-3378	-0.015625
676000	-3380	-0.0155029
676100	-3390	-0.0159912
676200	-3384	-0.0150146
676300	-3392	-0.0148926
676400	-3392	-0.0153809
676500	-3408	-0.0163574
676600	-3428	-0.0137939
676700	-3422	-0.0148926
676800	-3428	-0.0144043
676900	-3442	-0.0151367
677000	-3444	-0.0157471
677100	-3420	-0.0141602
677200	-3396	-0.0144043
677300	-3414	-0.0157471
677400	-3436	-0.0167236
677500	-3414	-0.0168457
677600	-3424	-0.0175781
677700	-3436	-0.0172119
677800	-3434	-0.0172119
677900	-3432	-0.0187988
678000	-3416	-0.019043
678100	-3384	-0.0196533
678200	-3352	-0.0187988
678300	-3366	-0.0174561
678400	-3376	-0.0151367
678500	-3368	-0.0136719
678600	-3352	-0.0131836
678700	-3338	-0.0123291
678800	-3324	-0.0108643
678900	-3352	-0.0115967
679000	-3362	-0.0113525
679100	-3378	-0.0115967
679200	-3394	-0.0111084
679300	-3418	-0.012085
679400	-3434	-0.0136719
679500	-3432	-0.0137939
679600	-3426	-0.0144043
679700	-3430	-0.0153809
679800	-3420	-0.0146484
679900	-3396	-0.0130615
680000	-3408	-0.0128174
680100	-3400	-0.013916
680200	-3388	-0.0142822
680300	-3362	-0.0123291
680400	-3372	-0.0123291
680500	-3362	-0.0128174
680600	-3350	-0.0115967
680700	-3350	-0.0118408
680800	-3356	-0.0106201
680900	-3370	-0.0125732
681000	-3374	-0.0129395
681100	-3380	-0.0115967
681200	-3392	-0.0115967
681300	-3438	-0.00976562
681400	-3436	-0.00793457
681500	-3432	-0.00891113
681600	-3454	-0.00964355
681700	-3458	-0.00878906
681800	-3462	-0.00817871
681900	-3454	-0.0101318
682000	-3466	-0.0112305
682100	-3440	-0.0113525
682200	-3424	-0.0133057
682300	-3446	-0.0137939
682400	-3460	-0.012085
682500	-3462	-0.0118408
682600	-3470	-0.0123291
682700	-3456	-0.0111084
682800	-3450	-0.0114746
682900	-3438	-0.00976562
683000	-3432	-0.00964355
683100	-3442	-0.0098877
683200	-3460	-0.0102539
683300	-3476	-0.0090332
683400	-3470	-0.00952148
683500	-3444	-0.00769043
683600	-3430	-0.00866699
683700	-3408	-0.00866699
683800	-3388	-0.0090332
683900	-3354	-0.00805664
684000	-3370	-0.00732422
684100	-3380	-0.00756836
684200	-3388	-0.0078125
684300	-3388	-0.00744629
684400	-3394	-0.00878906
684500	-3380	-0.00817871
684600	-3388	-0.00915527
684700	-3404	-0.00817871
684800	-3406	-0.00915527
684900	-3418	-0.00805664
685000	-3400	-0.00720215
685100	-3420	-0.00500488
685200	-3430	-0.00354004
685300	-3434	-0.00415039
685400	-3464	-0.00195312
685500	-3480	-0.00305176
685600	-3496	-0.00231934
685700	-3472	-0.00354004
685800	-3484	-0.00280762
685900	-3470	-0.00341797
686000	-3458	-0.00305176
686100	-3482	-0.00195312
686200	-3510	-0.00183105
686300	-3552	-0.00195312
686400	-3542	-0.0032959
686500	-3524	-0.00170898
686600	-3508	-0.00244141
686700	-3514	-0.00195312
686800	-3502	-0.00146484
686900	-3488	-0.00146484
687000	-3484	-0.00402832
687100	-3486	-0.00268555
687200	-3500	-0.00183105
687300	-3490	-0.00158691
687400	-3502	-0.00158691
687500	-3498	-0.000610352
687600	-3530	0.000976562
687700	-3536	-0.000854492
687800	-3550	-0.000732422
687900	-3570	-0.00012207
688000	-3562	-0.00012207
688100	-3586	-0.00134277
688200	-3602	-0.0012207
688300	-3610	-0.000244141
688400	-3644	-0.00012207
688500	-3634	-0.000366211
688600	-3654	0.000732422
688700	-3656	0.000488281
688800	-3636	0.00134277
688900	-3634	0.00244141
689000	-3638	0.00219727
689100	-3624	0.000976562
689200	-3654	0.00183105
689300	-3666	0.00146484
689400	-3664	0.000366211
689500	-3666	0.000244141
689600	-3660	0.000976562
689700	-3686	-0.00012207
689800	-3716	-0.000854492
689900	-3730	-0.00146484
690000	-3710	-0.000244141
690100	-3724	-0.00134277
690200	-3718	-0.000610352
690300	-3730	-0.00109863
690400	-3730	-0.00183105
690500	-3710	-0.000976562
690600	-3722	0.000488281
690700	-3726	0.000854492
690800	-3732	0
690900	-3728	-0.00134277
691000	-3734	-0.00280762
691100	-3732	-0.00341797
691200	-3744	-0.00146484
691300	-3734	-0.00256348
691400	-3732	-0.00378418
691500	-3734	-0.00158691
691600	-3754	0.00012207
691700	-3750	-0.000610352
691800	-3718	-0.00305176
691900	-3700	-0.00463867
692000	-3708	-0.0045166
692100	-3710	-0.00439453
692200	-3698	-0.00415039
692300	-3716	-0.00427246
692400	-3720	-0.00439453
692500	-3740	-0.00500488
692600	-3760	-0.00354004
692700	-3766	-0.00476074
692800	-3776	-0.00683594
692900	-3776	-0.00646973
693000	-3780	-0.00793457
693100	-3790	-0.00805664
693200	-3782	-0.00720215
693300	-3772	-0.00683594
693400	-3776	-0.00634766
693500	-3780	-0.00427246
693600	-3772	-0.00280762
693700	-3790	-0.00134277
693800	-3774	-0.000854492
693900	-3782	-0.00109863
694000	-3772	-0.000366211
694100	-3762	0.00012207
694200	-3776	0.000854492
694300	-3766	0.00292969
694400	-3770	0.000244141
694500	-3772	0.000732422
694600	-3770	0.00158691
694700	-3770	0.000366211
694800	-3776	0.000244141
694900	-3776	0.000854492
695000	-3764	0.00109863
